PERMNO,date,TICKER,COMNAM,NAICS,CUSIP,PRC
59328,31/08/2006,INTC,INTEL CORP,334413,45814010,19.57
59328,29/09/2006,INTC,INTEL CORP,334413,45814010,20.57
59328,31/10/2006,INTC,INTEL CORP,334413,45814010,21.34
59328,30/11/2006,INTC,INTEL CORP,334413,45814010,21.395
59328,29/12/2006,INTC,INTEL CORP,334413,45814010,20.25
59328,31/01/2007,INTC,INTEL CORP,334413,45814010,20.96
59328,28/02/2007,INTC,INTEL CORP,334413,45814010,19.86
59328,30/03/2007,INTC,INTEL CORP,334413,45814010,19.13
59328,30/04/2007,INTC,INTEL CORP,334413,45814010,21.5
59328,31/05/2007,INTC,INTEL CORP,334413,45814010,22.1799
59328,29/06/2007,INTC,INTEL CORP,334413,45814010,23.7399
59328,31/07/2007,INTC,INTEL CORP,334413,45814010,23.62
59328,31/08/2007,INTC,INTEL CORP,334413,45814010,25.75
59328,28/09/2007,INTC,INTEL CORP,334413,45814010,25.86
59328,31/10/2007,INTC,INTEL CORP,334413,45814010,26.9
59328,30/11/2007,INTC,INTEL CORP,334413,45814010,26.08
59328,31/12/2007,INTC,INTEL CORP,334413,45814010,26.66
59328,31/01/2008,INTC,INTEL CORP,334413,45814010,21.1
59328,29/02/2008,INTC,INTEL CORP,334413,45814010,19.9699
59328,31/03/2008,INTC,INTEL CORP,334413,45814010,21.18
59328,30/04/2008,INTC,INTEL CORP,334413,45814010,22.26
59328,30/05/2008,INTC,INTEL CORP,334413,45814010,23.18
59328,30/06/2008,INTC,INTEL CORP,334413,45814010,21.48
59328,31/07/2008,INTC,INTEL CORP,334413,45814010,22.19
59328,29/08/2008,INTC,INTEL CORP,334413,45814010,22.87
59328,30/09/2008,INTC,INTEL CORP,334413,45814010,18.73
59328,31/10/2008,INTC,INTEL CORP,334413,45814010,16.031
59328,28/11/2008,INTC,INTEL CORP,334413,45814010,13.8
59328,31/12/2008,INTC,INTEL CORP,334413,45814010,14.66
59328,30/01/2009,INTC,INTEL CORP,334413,45814010,12.9
59328,27/02/2009,INTC,INTEL CORP,334413,45814010,12.74
59328,31/03/2009,INTC,INTEL CORP,334413,45814010,15.03
59328,30/04/2009,INTC,INTEL CORP,334413,45814010,15.78
59328,29/05/2009,INTC,INTEL CORP,334413,45814010,15.72
59328,30/06/2009,INTC,INTEL CORP,334413,45814010,16.55
59328,31/07/2009,INTC,INTEL CORP,334413,45814010,19.25
59328,31/08/2009,INTC,INTEL CORP,334413,45814010,20.32
59328,30/09/2009,INTC,INTEL CORP,334413,45814010,19.57
59328,30/10/2009,INTC,INTEL CORP,334413,45814010,19.11
59328,30/11/2009,INTC,INTEL CORP,334413,45814010,19.2
59328,31/12/2009,INTC,INTEL CORP,334413,45814010,20.4
59328,29/01/2010,INTC,INTEL CORP,334413,45814010,19.4
59328,26/02/2010,INTC,INTEL CORP,334413,45814010,20.53
59328,31/03/2010,INTC,INTEL CORP,334413,45814010,22.29
59328,30/04/2010,INTC,INTEL CORP,334413,45814010,22.84
59328,28/05/2010,INTC,INTEL CORP,334413,45814010,21.42
59328,30/06/2010,INTC,INTEL CORP,334413,45814010,19.45
59328,30/07/2010,INTC,INTEL CORP,334413,45814010,20.6
59328,31/08/2010,INTC,INTEL CORP,334413,45814010,17.665
59328,30/09/2010,INTC,INTEL CORP,334413,45814010,19.2
59328,29/10/2010,INTC,INTEL CORP,334413,45814010,20.05
59328,30/11/2010,INTC,INTEL CORP,334413,45814010,21.1575
59328,31/12/2010,INTC,INTEL CORP,334413,45814010,21.03
59328,31/01/2011,INTC,INTEL CORP,334413,45814010,21.46
59328,28/02/2011,INTC,INTEL CORP,334413,45814010,21.47
59328,31/03/2011,INTC,INTEL CORP,334413,45814010,20.18
59328,29/04/2011,INTC,INTEL CORP,334413,45814010,23.15
59328,31/05/2011,INTC,INTEL CORP,334413,45814010,22.51
59328,30/06/2011,INTC,INTEL CORP,334413,45814010,22.16
59328,29/07/2011,INTC,INTEL CORP,334413,45814010,22.33
59328,31/08/2011,INTC,INTEL CORP,334413,45814010,20.13
59328,30/09/2011,INTC,INTEL CORP,334413,45814010,21.335
59328,31/10/2011,INTC,INTEL CORP,334413,45814010,24.54
59328,30/11/2011,INTC,INTEL CORP,334413,45814010,24.91
59328,30/12/2011,INTC,INTEL CORP,334413,45814010,24.25
59328,31/01/2012,INTC,INTEL CORP,334413,45814010,26.42
59328,29/02/2012,INTC,INTEL CORP,334413,45814010,26.88
59328,30/03/2012,INTC,INTEL CORP,334413,45814010,28.115
59328,30/04/2012,INTC,INTEL CORP,334413,45814010,28.395
59328,31/05/2012,INTC,INTEL CORP,334413,45814010,25.84
59328,29/06/2012,INTC,INTEL CORP,334413,45814010,26.65
59328,31/07/2012,INTC,INTEL CORP,334413,45814010,25.7
59328,31/08/2012,INTC,INTEL CORP,334413,45814010,24.83
59328,28/09/2012,INTC,INTEL CORP,334413,45814010,22.655
59328,31/10/2012,INTC,INTEL CORP,334413,45814010,21.63
59328,30/11/2012,INTC,INTEL CORP,334413,45814010,19.565
59328,31/12/2012,INTC,INTEL CORP,334413,45814010,20.62
59328,31/01/2013,INTC,INTEL CORP,334413,45814010,21.04
59328,28/02/2013,INTC,INTEL CORP,334413,45814010,20.88
59328,28/03/2013,INTC,INTEL CORP,334413,45814010,21.835
59328,30/04/2013,INTC,INTEL CORP,334413,45814010,23.95
59328,31/05/2013,INTC,INTEL CORP,334413,45814010,24.28
59328,28/06/2013,INTC,INTEL CORP,334413,45814010,24.23
59328,31/07/2013,INTC,INTEL CORP,334413,45814010,23.335
59328,30/08/2013,INTC,INTEL CORP,334413,45814010,21.98
59328,30/09/2013,INTC,INTEL CORP,334413,45814010,22.921
59328,31/10/2013,INTC,INTEL CORP,334413,45814010,24.47
59328,29/11/2013,INTC,INTEL CORP,334413,45814010,23.84
59328,31/12/2013,INTC,INTEL CORP,334413,45814010,25.955
59328,31/01/2014,INTC,INTEL CORP,334413,45814010,24.54
59328,28/02/2014,INTC,INTEL CORP,334413,45814010,24.76
59328,31/03/2014,INTC,INTEL CORP,334413,45814010,25.814
59328,30/04/2014,INTC,INTEL CORP,334413,45814010,26.69
59328,30/05/2014,INTC,INTEL CORP,334413,45814010,27.32
59328,30/06/2014,INTC,INTEL CORP,334413,45814010,30.9
59328,31/07/2014,INTC,INTEL CORP,334413,45814010,33.89
59328,29/08/2014,INTC,INTEL CORP,334413,45814010,34.92
59328,30/09/2014,INTC,INTEL CORP,334413,45814010,34.82
59328,31/10/2014,INTC,INTEL CORP,334413,45814010,34.01
59328,28/11/2014,INTC,INTEL CORP,334413,45814010,37.25
59328,31/12/2014,INTC,INTEL CORP,334413,45814010,36.29
59328,30/01/2015,INTC,INTEL CORP,334413,45814010,33.04
59328,27/02/2015,INTC,INTEL CORP,334413,45814010,33.25
59328,31/03/2015,INTC,INTEL CORP,334413,45814010,31.27
59328,30/04/2015,INTC,INTEL CORP,334413,45814010,32.55
59328,29/05/2015,INTC,INTEL CORP,334413,45814010,34.46
59328,30/06/2015,INTC,INTEL CORP,334413,45814010,30.415
59328,31/07/2015,INTC,INTEL CORP,334413,45814010,28.95
59328,31/08/2015,INTC,INTEL CORP,334413,45814010,28.54
59328,30/09/2015,INTC,INTEL CORP,334413,45814010,30.14
59328,30/10/2015,INTC,INTEL CORP,334413,45814010,33.86
59328,30/11/2015,INTC,INTEL CORP,334413,45814010,34.77
59328,31/12/2015,INTC,INTEL CORP,334413,45814010,34.45
59328,29/01/2016,INTC,INTEL CORP,334413,45814010,31.02
59328,29/02/2016,INTC,INTEL CORP,334413,45814010,29.59
59328,31/03/2016,INTC,INTEL CORP,334413,45814010,32.35
59328,29/04/2016,INTC,INTEL CORP,334413,45814010,30.28
59328,31/05/2016,INTC,INTEL CORP,334413,45814010,31.59
59328,30/06/2016,INTC,INTEL CORP,334413,45814010,32.8
59328,29/07/2016,INTC,INTEL CORP,334413,45814010,34.86
59328,31/08/2016,INTC,INTEL CORP,334413,45814010,35.89
59328,30/09/2016,INTC,INTEL CORP,334413,45814010,37.75
59328,31/10/2016,INTC,INTEL CORP,334413,45814010,34.87
59328,30/11/2016,INTC,INTEL CORP,334413,45814010,34.7
59328,30/12/2016,INTC,INTEL CORP,334413,45814010,36.27
59459,30/12/2005,STA,ST PAUL TRAVELERS COS INC,524126,8.94E+14,44.67
59459,31/01/2006,STA,ST PAUL TRAVELERS COS INC,524126,8.94E+14,45.38
59459,28/02/2006,STA,ST PAUL TRAVELERS COS INC,524126,8.94E+14,42.98
59459,31/03/2006,STA,ST PAUL TRAVELERS COS INC,524126,8.94E+14,41.79
59459,28/04/2006,STA,ST PAUL TRAVELERS COS INC,524126,8.94E+14,44.03
59459,31/05/2006,STA,ST PAUL TRAVELERS COS INC,524126,8.94E+14,44.02
59459,30/06/2006,STA,ST PAUL TRAVELERS COS INC,524126,8.94E+14,44.58
59459,31/07/2006,STA,ST PAUL TRAVELERS COS INC,524126,8.94E+14,45.8
59459,31/08/2006,STA,ST PAUL TRAVELERS COS INC,524126,8.94E+14,43.9
59459,29/09/2006,STA,ST PAUL TRAVELERS COS INC,524126,8.94E+14,46.89
59459,31/10/2006,STA,ST PAUL TRAVELERS COS INC,524126,8.94E+14,51.13
59459,30/11/2006,STA,ST PAUL TRAVELERS COS INC,524126,8.94E+14,51.81
59459,29/12/2006,STA,ST PAUL TRAVELERS COS INC,524126,8.94E+14,53.69
59459,31/01/2007,STA,ST PAUL TRAVELERS COS INC,524126,8.94E+14,50.85
59459,28/02/2007,TRV,TRAVELERS COMPANIES INC,524126,8.94E+14,50.75
